month,temp (C°),humidity(%),wmo code,rain (mm),snowfall (cm),app_temp(C°),pressure_msl (hPa),surface_pressure (hPa),State or City,Sexes,Age,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,All Sexes,35-44 years,nan,241.0,nan,nan,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,All Sexes,40-49 years,nan,296.0,nan,nan,0.0,13.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,All Sexes,45-54 years,nan,439.0,20.0,nan,0.0,23.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,All Sexes,50-64 years,25.0,1292.0,67.0,12.0,0.0,80.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,All Sexes,55-64 years,20.0,1019.0,53.0,nan,0.0,65.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,All Sexes,65-74 years,43.0,1549.0,106.0,11.0,0.0,138.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,All Sexes,75-84 years,61.0,1957.0,148.0,17.0,0.0,192.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,All Sexes,85 years and over,101.0,2745.0,238.0,30.0,0.0,309.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,All Ages,105.0,4201.0,295.0,26.0,0.0,374.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,Under 1 year,0.0,27.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,0-17 years,0.0,48.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,5-14 years,0.0,nan,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,15-24 years,nan,59.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,18-29 years,nan,95.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,25-34 years,0.0,113.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,30-39 years,0.0,149.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,35-44 years,nan,176.0,nan,nan,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,40-49 years,nan,205.0,nan,nan,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,45-54 years,nan,274.0,10.0,nan,0.0,11.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,50-64 years,13.0,789.0,29.0,nan,0.0,37.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,55-64 years,12.0,623.0,22.0,nan,0.0,30.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,65-74 years,22.0,864.0,66.0,nan,0.0,83.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,75-84 years,33.0,1014.0,76.0,nan,0.0,104.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Male,85 years and over,32.0,1037.0,110.0,10.0,0.0,132.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,All Ages,133.0,4055.0,281.0,46.0,0.0,368.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,Under 1 year,0.0,16.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,0-17 years,0.0,21.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,15-24 years,0.0,30.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,18-29 years,0.0,46.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,25-34 years,0.0,44.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,30-39 years,0.0,58.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,35-44 years,nan,65.0,0.0,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,40-49 years,nan,91.0,nan,nan,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,45-54 years,nan,165.0,10.0,nan,0.0,12.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,50-64 years,12.0,503.0,38.0,nan,0.0,43.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,55-64 years,nan,396.0,31.0,nan,0.0,35.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,65-74 years,21.0,685.0,40.0,nan,0.0,55.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,75-84 years,28.0,943.0,72.0,12.0,0.0,88.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York,Female,85 years and over,69.0,1708.0,128.0,20.0,0.0,177.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,All Ages,200.0,4426.0,339.0,64.0,nan,476.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,Under 1 year,0.0,27.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,0-17 years,0.0,45.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,5-14 years,0.0,10.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,15-24 years,0.0,65.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,18-29 years,nan,126.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,25-34 years,nan,127.0,nan,0.0,0.0,10.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,30-39 years,nan,137.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,35-44 years,nan,178.0,nan,nan,0.0,10.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,40-49 years,12.0,225.0,13.0,nan,0.0,22.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,45-54 years,16.0,325.0,22.0,nan,0.0,32.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,50-64 years,55.0,896.0,64.0,18.0,nan,102.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,55-64 years,44.0,695.0,50.0,12.0,nan,83.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,65-74 years,39.0,809.0,67.0,15.0,0.0,91.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,75-84 years,47.0,938.0,91.0,16.0,nan,122.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,All Sexes,85 years and over,42.0,1250.0,98.0,12.0,0.0,128.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,All Ages,109.0,2296.0,181.0,35.0,nan,256.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,Under 1 year,0.0,18.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,0-17 years,0.0,33.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,15-24 years,0.0,54.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,18-29 years,nan,99.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,25-34 years,nan,98.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,30-39 years,nan,104.0,nan,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,35-44 years,nan,121.0,nan,nan,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,40-49 years,nan,146.0,nan,nan,0.0,11.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,45-54 years,14.0,204.0,12.0,nan,0.0,21.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,50-64 years,34.0,556.0,36.0,14.0,nan,57.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,55-64 years,24.0,434.0,28.0,nan,nan,44.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,65-74 years,23.0,462.0,44.0,nan,0.0,59.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,75-84 years,22.0,455.0,49.0,nan,0.0,62.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Male,85 years and over,22.0,441.0,40.0,nan,0.0,59.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,All Ages,91.0,2130.0,158.0,29.0,nan,220.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,Under 1 year,0.0,nan,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,0-17 years,0.0,12.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,15-24 years,0.0,11.0,0.0,0.0,0.0,0.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,18-29 years,nan,27.0,0.0,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,25-34 years,nan,29.0,0.0,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,30-39 years,nan,33.0,0.0,0.0,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,35-44 years,nan,57.0,nan,nan,0.0,nan
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,40-49 years,nan,79.0,nan,nan,0.0,11.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,45-54 years,nan,121.0,10.0,nan,0.0,11.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,50-64 years,21.0,340.0,28.0,nan,0.0,45.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,55-64 years,20.0,261.0,22.0,nan,0.0,39.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,65-74 years,16.0,347.0,23.0,nan,0.0,32.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,75-84 years,25.0,483.0,42.0,nan,nan,60.0
2020-07,25.570430107526885,74.20564516129032,10.924731182795698,0.17903225806451611,0.0,28.11532258064516,1013.7608870967741,1007.8663978494624,New York City,Female,85 years and over,20.0,809.0,58.0,nan,0.0,69.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,All Ages,145.0,8155.0,515.0,49.0,0.0,611.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,Under 1 year,0.0,34.0,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,0-17 years,0.0,64.0,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,5-14 years,0.0,16.0,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,15-24 years,nan,86.0,nan,0.0,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,18-29 years,nan,151.0,nan,0.0,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,25-34 years,nan,179.0,nan,nan,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,30-39 years,nan,243.0,nan,nan,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,35-44 years,nan,256.0,nan,0.0,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,40-49 years,nan,267.0,nan,nan,0.0,11.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,45-54 years,nan,413.0,18.0,nan,0.0,25.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,50-64 years,14.0,1248.0,61.0,nan,0.0,72.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,55-64 years,10.0,983.0,48.0,nan,0.0,55.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,65-74 years,26.0,1529.0,92.0,10.0,0.0,108.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,75-84 years,39.0,1950.0,161.0,12.0,0.0,188.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,All Sexes,85 years and over,58.0,2703.0,185.0,22.0,0.0,221.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,All Ages,69.0,4153.0,264.0,24.0,0.0,309.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,Under 1 year,0.0,17.0,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,0-17 years,0.0,34.0,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,15-24 years,nan,68.0,nan,0.0,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,18-29 years,nan,114.0,nan,0.0,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,25-34 years,nan,118.0,nan,nan,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,30-39 years,nan,167.0,nan,nan,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,35-44 years,nan,181.0,nan,0.0,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,40-49 years,nan,161.0,nan,nan,0.0,nan
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,45-54 years,nan,264.0,12.0,nan,0.0,15.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,50-64 years,nan,764.0,39.0,nan,0.0,44.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,55-64 years,nan,581.0,30.0,nan,0.0,34.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,65-74 years,13.0,893.0,57.0,nan,0.0,65.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,75-84 years,26.0,995.0,84.0,nan,0.0,101.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Male,85 years and over,18.0,1025.0,73.0,nan,0.0,84.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Female,All Ages,76.0,4002.0,251.0,25.0,0.0,302.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Female,Under 1 year,0.0,17.0,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Female,0-17 years,0.0,30.0,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Female,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-08,23.982526881720432,76.72177419354838,10.393817204301076,0.15053763440860216,0.0,26.0752688172043,1014.1349462365591,1008.2090053763441,New York,Female,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
